"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Mar 09 2012","2455997","352987201","48.53","1.06e-6","2.23e-7","-3.8","-","94.09","1e-8","0","bin438.log"
"Mar 12 2012","2456000","353246401","15.37","7.66e-7","2.61e-7","-3.8","-","91.28","1e-8","0","bin439.log"
"Mar 15 2012","2456003","353505601","10.79","5.86e-7","2.63e-7","-3.8","-","88.48","1e-8","0","bin440.log"
"Mar 18 2012","2456006","353764801","28.74","1.06e-6","2.96e-7","-3.8","-","85.69","1e-8","0","bin441.log"
"Mar 21 2012","2456009","354024001","29.26","1.09e-6","3.02e-7","-3.8","-","82.91","1e-8","0","bin442.log"
"Mar 24 2012","2456012","354283201","60.25","1.66e-6","3.50e-7","-3.8","-","80.13","1e-8","0","bin443.log"
"Mar 27 2012","2456015","354542401","23.7","1.02e-6","2.95e-7","-3.8","-","77.36","1e-8","0","bin444.log"
"Mar 30 2012","2456018","354801601","30.38","1.20e-6","2.94e-7","-3.8","-","74.59","1e-8","0","bin445.log"
"Apr 02 2012","2456020","355060801","25.96","1.05e-6","2.99e-7","-3.8","-","71.81","1e-8","0","bin446.log"
"Apr 05 2012","2456023","355320001","7","5.29e-7","2.86e-7","-3.8","-","69.04","1e-8","0","bin447.log"
"Apr 08 2012","2456026","355579201","21.63","8.67e-7","2.80e-7","-3.8","-","66.26","1e-8","0","bin448.log"
"Apr 11 2012","2456029","355838401","1.9","< 5.54e-7","-","-","-","63.47","1e-8","0","bin449.log"
"Apr 14 2012","2456032","356097601","39.48","1.04e-6","2.56e-7","-3.8","-","60.68","1e-8","0","bin450.log"
"Apr 17 2012","2456035","356356801","0.17","< 1.21e-6","-","-","-","57.87","1e-8","0","bin451.log"
"Apr 20 2012","2456038","356616001","2.66","< 5.99e-7","-","-","-","55.06","1e-8","0","bin452.log"
"Apr 23 2012","2456041","356875201","12.17","6.25e-7","2.50e-7","-3.8","-","52.23","1e-8","0","bin453.log"
"Apr 26 2012","2456044","357134401","12.54","6.08e-7","2.44e-7","-3.8","-","49.38","1e-8","0","bin454.log"
"Apr 29 2012","2456047","357393601","16.28","6.37e-7","2.39e-7","-3.8","-","46.52","1e-8","0","bin455.log"
"May 02 2012","2456051","357652801","1.79","< 5.54e-7","-","-","-","43.64","1e-8","0","bin456.log"
"May 05 2012","2456054","357912001","0","< 3.37e-7","-","-","-","40.74","1e-8","0","bin457.log"
"May 08 2012","2456057","358171201","0","< 3.46e-7","-","-","-","37.82","1e-8","0","bin458.log"
"May 11 2012","2456060","358430401","1.74","< 6.13e-7","-","-","-","34.88","1e-8","0","bin459.log"
"May 14 2012","2456063","358689601","71.52","1.65e-6","3.30e-7","-3.8","-","31.93","1e-8","0","bin460.log"
"May 17 2012","2456066","358948801","2.96","< 6.99e-7","-","-","-","28.95","1e-8","0","bin461.log"
"May 20 2012","2456069","359208001","8.94","5.93e-7","2.84e-7","-3.8","-","25.95","1e-8","0","bin462.log"
"May 23 2012","2456072","359467201","0.23","< 4.70e-7","-","-","-","22.93","1e-8","0","bin463.log"
"May 26 2012","2456075","359726401","0.71","< 5.26e-7","-","-","-","19.90","1e-8","0","bin464.log"
"May 29 2012","2456078","359985601","1.11","< 5.24e-7","-","-","-","16.85","1e-8","0","bin465.log"
"Jun 01 2012","2456080","360244801","0.16","< 4.06e-7","-","-","-","13.78","1e-8","0","bin466.log"
"Jun 04 2012","2456083","360504001","9.95","5.58e-7","2.66e-7","-3.8","-","10.70","1e-8","0","bin467.log"
"Jun 07 2012","2456086","360763201","18.11","7.25e-7","2.50e-7","-3.8","-","7.61","1e-8","0","bin468.log"
"Jun 10 2012","2456089","361022401","4.97","3.76e-7","2.38e-7","-3.8","-","4.51","1e-8","0","bin469.log"
"Jun 13 2012","2456092","361281601","6.35","4.75e-7","2.81e-7","-3.8","-","1.40","1e-8","0","bin470.log"
"Jun 16 2012","2456095","361540801","0.17","< 3.90e-7","-","-","-","1.73","1e-8","0","bin471.log"
"Jun 19 2012","2456098","361800001","0.48","< 4.20e-7","-","-","-","4.85","1e-8","0","bin472.log"
"Jun 22 2012","2456101","362059201","14.69","6.72e-7","2.51e-7","-3.8","-","7.97","1e-8","0","bin473.log"
"Jun 25 2012","2456104","362318401","11.38","5.85e-7","2.57e-7","-3.8","-","11.08","1e-8","0","bin474.log"
"Jun 28 2012","2456107","362577601","0.25","< 4.73e-7","-","-","-","14.19","1e-8","0","bin475.log"
"Jul 01 2012","2456111","362836801","50.74","1.66e-6","3.30e-7","-3.8","-","17.30","1e-8","0","bin476.log"
"Jul 04 2012","2456114","363096001","112.26","1.72e-6","2.40e-7","-3.8","-","20.39","1e-8","0","bin477.log"
"Jul 07 2012","2456117","363355201","46.99","7.04e-7","1.50e-7","-3.8","-","23.48","1e-8","0","bin478.log"
"Jul 10 2012","2456120","363614401","17.63","8.87e-7","3.03e-7","-3.8","-","26.54","1e-8","0","bin479.log"
"Jul 13 2012","2456123","363873601","3.05","< 7.00e-7","-","-","-","29.59","1e-8","0","bin480.log"
"Jul 16 2012","2456126","364132801","2.28","< 6.46e-7","-","-","-","32.63","1e-8","0","bin481.log"
"Jul 19 2012","2456129","364392001","3.42","< 6.50e-7","-","-","-","35.64","1e-8","0","bin482.log"
"Jul 22 2012","2456132","364651201","0","< 3.56e-7","-","-","-","38.63","1e-8","0","bin483.log"
"Jul 25 2012","2456135","364910401","2.02","< 5.31e-7","-","-","-","41.60","1e-8","0","bin484.log"
"Jul 28 2012","2456138","365169601","6.97","4.63e-7","2.51e-7","-3.8","-","44.54","1e-8","0","bin485.log"
"Jul 31 2012","2456141","365428801","0","< 2.84e-7","-","-","-","47.46","1e-8","0","bin486.log"
"Aug 03 2012","2456143","365688001","3.09","< 6.14e-7","-","-","-","50.36","1e-8","0","bin487.log"
"Aug 06 2012","2456146","365947201","0.64","< 4.45e-7","-","-","-","53.23","1e-8","0","bin488.log"
"Aug 09 2012","2456149","366206401","7.39","4.69e-7","2.32e-7","-3.8","-","56.08","1e-8","0","bin489.log"
"Aug 12 2012","2456152","366465601","8.52","4.81e-7","2.36e-7","-3.8","-","58.90","1e-8","0","bin490.log"
"Aug 15 2012","2456155","366724801","22.07","7.95e-7","2.45e-7","-3.8","-","61.70","1e-8","0","bin491.log"
"Aug 18 2012","2456158","366984001","25.5","8.64e-7","2.57e-7","-3.8","-","64.48","1e-8","0","bin492.log"
"Aug 21 2012","2456161","367243201","24.79","9.27e-7","2.77e-7","-3.8","-","67.24","1e-8","0","bin493.log"
"Aug 24 2012","2456164","367502401","28.74","9.13e-7","2.45e-7","-3.8","-","69.98","1e-8","0","bin494.log"
"Aug 27 2012","2456167","367761601","60.02","1.37e-6","2.70e-7","-3.8","-","72.71","1e-8","0","bin495.log"
"Aug 30 2012","2456170","368020801","42.06","1.13e-6","2.70e-7","-3.8","-","75.41","1e-8","0","bin496.log"
"Sep 02 2012","2456172","368280001","67.97","1.63e-6","2.90e-7","-3.8","-","78.10","1e-8","0","bin497.log"
"Sep 05 2012","2456175","368539201","135.05","2.19e-6","3.00e-7","-3.8","-","80.78","1e-8","0","bin498.log"
"Sep 08 2012","2456178","368798401","44.66","1.19e-6","2.68e-7","-3.8","-","83.44","1e-8","0","bin499.log"
"Sep 11 2012","2456181","369057601","47.15","1.19e-6","2.68e-7","-3.8","-","86.10","1e-8","0","bin500.log"
"Sep 14 2012","2456184","369316801","9.9","5.36e-7","2.47e-7","-3.8","-","88.75","1e-8","0","bin501.log"
"Sep 17 2012","2456187","369576001","36.25","9.67e-7","2.56e-7","-3.8","-","91.39","1e-8","0","bin502.log"
"Sep 20 2012","2456190","369835201","31.35","9.92e-7","2.59e-7","-3.8","-","94.04","1e-8","0","bin503.log"
"Sep 23 2012","2456193","370094401","46.46","1.02e-6","2.25e-7","-3.8","-","96.68","1e-8","0","bin504.log"
"Sep 26 2012","2456196","370353601","27.61","7.46e-7","2.11e-7","-3.8","-","99.32","1e-8","0","bin505.log"
"Sep 29 2012","2456199","370612801","45.74","9.67e-7","2.06e-7","-3.8","-","101.97","1e-8","0","bin506.log"
"Oct 02 2012","2456203","370872001","94.43","1.60e-6","2.70e-7","-3.8","-","104.63","1e-8","0","bin507.log"
"Oct 05 2012","2456206","371131201","3.15","< 5.92e-7","-","-","-","107.29","1e-8","0","bin508.log"
"Oct 08 2012","2456209","371390401","16.22","6.75e-7","2.47e-7","-3.8","-","109.97","1e-8","0","bin509.log"
"Oct 11 2012","2456212","371649601","12.06","5.79e-7","2.51e-7","-3.8","-","112.66","1e-8","0","bin510.log"
"Oct 14 2012","2456215","371908801","1.68","< 5.40e-7","-","-","-","115.37","1e-8","0","bin511.log"
"Oct 17 2012","2456218","372168001","26.73","9.19e-7","2.54e-7","-3.8","-","118.10","1e-8","0","bin512.log"
"Oct 20 2012","2456221","372427201","10.56","5.91e-7","2.65e-7","-3.8","-","120.84","1e-8","0","bin513.log"
"Oct 23 2012","2456224","372686401","17.77","8.17e-7","2.79e-7","-3.8","-","123.61","1e-8","0","bin514.log"
"Oct 26 2012","2456227","372945601","26.22","9.33e-7","2.79e-7","-3.8","-","126.41","1e-8","0","bin515.log"
"Oct 29 2012","2456230","373204801","3.34","< 6.73e-7","-","-","-","129.23","1e-8","0","bin516.log"
"Nov 01 2012","2456232","373464001","0.44","< 4.80e-7","-","-","-","132.08","1e-8","0","bin517.log"
"Nov 04 2012","2456235","373723201","31.13","1.15e-6","3.03e-7","-3.8","-","134.95","1e-8","0","bin518.log"
"Nov 07 2012","2456238","373982401","62.12","1.42e-6","2.90e-7","-3.8","-","137.86","1e-8","0","bin519.log"
"Nov 10 2012","2456241","374241601","19.31","7.83e-7","2.66e-7","-3.8","-","140.80","1e-8","0","bin520.log"
"Nov 13 2012","2456244","374500801","31.35","9.75e-7","2.58e-7","-3.8","-","143.77","1e-8","0","bin521.log"
"Nov 16 2012","2456247","374760001","20.95","7.88e-7","2.36e-7","-3.8","-","146.77","1e-8","0","bin522.log"
"Nov 19 2012","2456250","375019201","29.87","1.02e-6","2.66e-7","-3.8","-","149.79","1e-8","0","bin523.log"
"Nov 22 2012","2456253","375278401","19.66","7.76e-7","2.53e-7","-3.8","-","152.84","1e-8","0","bin524.log"
"Nov 25 2012","2456256","375537601","19.5","7.54e-7","2.51e-7","-3.8","-","155.92","1e-8","0","bin525.log"
"Nov 28 2012","2456259","375796801","8.66","5.08e-7","2.54e-7","-3.8","-","159.01","1e-8","0","bin526.log"
"Dec 01 2012","2456263","376056001","4.99","4.31e-7","2.63e-7","-3.8","-","162.11","1e-8","0","bin527.log"
"Dec 04 2012","2456266","376315201","41.68","1.27e-6","3.02e-7","-3.8","-","165.19","1e-8","0","bin528.log"
"Dec 07 2012","2456269","376574401","28.72","1.15e-6","3.09e-7","-3.8","-","168.24","1e-8","0","bin529.log"
"Dec 10 2012","2456272","376833601","65.52","1.68e-6","3.30e-7","-3.8","-","171.16","1e-8","0","bin530.log"
"Dec 13 2012","2456275","377092801","26.63","1.19e-6","3.43e-7","-3.8","-","173.75","1e-8","0","bin531.log"
"Dec 16 2012","2456278","377352001","33.5","1.33e-6","3.34e-7","-3.8","-","175.36","1e-8","0","bin532.log"
"Dec 19 2012","2456281","377611201","19.37","9.97e-7","3.08e-7","-3.8","-","174.92","1e-8","0","bin533.log"
"Dec 22 2012","2456284","377870401","44.38","1.47e-6","3.20e-7","-3.8","-","172.78","1e-8","0","bin534.log"
"Dec 25 2012","2456287","378129601","27.55","1.09e-6","2.94e-7","-3.8","-","169.97","1e-8","0","bin535.log"
"Dec 28 2012","2456290","378388801","21.46","9.59e-7","3.03e-7","-3.8","-","166.92","1e-8","0","bin536.log"
"Dec 31 2012","2456293","378648001","33.83","1.10e-6","2.84e-7","-3.8","-","163.75","1e-8","0","bin537.log"
"Jan 03 2013","2456295","378907201","85.79","1.75e-6","3.00e-7","-3.8","-","160.54","1e-8","0","bin538.log"
"Jan 06 2013","2456298","379166401","76.84","1.56e-6","2.80e-7","-3.8","-","157.31","1e-8","0","bin539.log"
"Jan 09 2013","2456301","379425601","20.83","8.07e-7","2.67e-7","-3.8","-","154.07","1e-8","0","bin540.log"
"Jan 12 2013","2456304","379684801","15.02","6.93e-7","2.58e-7","-3.8","-","150.83","1e-8","0","bin541.log"
"Jan 15 2013","2456307","379944001","22.23","8.48e-7","2.63e-7","-3.8","-","147.60","1e-8","0","bin542.log"
"Jan 18 2013","2456310","380203201","57.99","1.27e-6","2.50e-7","-3.8","-","144.39","1e-8","0","bin543.log"
"Jan 21 2013","2456313","380462401","39.16","1.10e-6","2.71e-7","-3.8","-","141.19","1e-8","0","bin544.log"
"Jan 24 2013","2456316","380721601","23.09","9.31e-7","2.89e-7","-3.8","-","138.02","1e-8","0","bin545.log"
"Jan 27 2013","2456319","380980801","83.74","1.87e-6","3.20e-7","-3.8","-","134.86","1e-8","0","bin546.log"
"Jan 30 2013","2456322","381240001","23.46","1.07e-6","3.28e-7","-3.8","-","131.74","1e-8","0","bin547.log"
"Feb 02 2013","2456325","381499201","12.14","7.06e-7","2.87e-7","-3.8","-","128.64","1e-8","0","bin548.log"
"Feb 05 2013","2456328","381758401","59.97","1.63e-6","3.20e-7","-3.8","-","125.56","1e-8","0","bin549.log"
"Feb 08 2013","2456331","382017601","4.14","4.45e-7","3.02e-7","-3.8","-","122.52","1e-8","0","bin550.log"
"Feb 11 2013","2456334","382276801","12.76","7.47e-7","2.98e-7","-3.8","-","119.50","1e-8","0","bin551.log"
"Feb 14 2013","2456337","382536001","8.4","6.21e-7","2.91e-7","-3.8","-","116.50","1e-8","0","bin552.log"
"Feb 17 2013","2456340","382795201","9.79","6.44e-7","2.90e-7","-3.8","-","113.53","1e-8","0","bin553.log"
"Feb 20 2013","2456343","383054401","18.87","9.08e-7","3.04e-7","-3.8","-","110.59","1e-8","0","bin554.log"
"Feb 23 2013","2456346","383313601","61.59","1.55e-6","3.00e-7","-3.8","-","107.67","1e-8","0","bin555.log"
"Feb 26 2013","2456349","383572801","109.4","2.00e-6","2.80e-7","-3.8","-","104.78","1e-8","0","bin556.log"
"Mar 01 2013","2456354","383832001","214.82","2.87e-6","3.30e-7","-3.8","-","101.90","1e-8","0","bin557.log"
"Mar 04 2013","2456357","384091201","684.36","4.99e-6","3.00e-7","-3.8","-","99.04","1e-8","0","bin558.log"
"Mar 07 2013","2456360","384350401","967.56","4.83e-6","2.40e-7","-3.8","-","96.21","1e-8","0","bin559.log"
"Mar 10 2013","2456363","384609601","270.76","3.63e-6","3.30e-7","-3.8","-","93.38","1e-8","0","bin560.log"
"Mar 13 2013","2456366","384868801","170.07","2.65e-6","3.20e-7","-3.8","-","90.57","1e-8","0","bin561.log"
"Mar 16 2013","2456369","385128001","100.84","1.95e-6","3.10e-7","-3.8","-","87.78","1e-8","0","bin562.log"
"Mar 19 2013","2456372","385387201","82.96","1.77e-6","3.00e-7","-3.8","-","84.99","1e-8","0","bin563.log"
"Mar 22 2013","2456375","385646401","55.41","1.56e-6","3.20e-7","-3.8","-","82.21","1e-8","0","bin564.log"
"Mar 25 2013","2456378","385905601","47.32","1.46e-6","3.10e-7","-3.8","-","79.43","1e-8","0","bin565.log"
"Mar 28 2013","2456381","386164801","42.03","1.48e-6","3.40e-7","-3.8","-","76.66","1e-8","0","bin566.log"
"Mar 31 2013","2456384","386424001","98.02","2.02e-6","3.30e-7","-3.8","-","73.89","1e-8","0","bin567.log"
"Apr 03 2013","2456387","386683201","71.9","1.92e-6","3.50e-7","-3.8","-","71.11","1e-8","0","bin568.log"
"Apr 06 2013","2456390","386942401","48.42","1.46e-6","3.20e-7","-3.8","-","68.34","1e-8","0","bin569.log"
"Apr 09 2013","2456393","387201601","19.81","9.64e-7","3.12e-7","-3.8","-","65.56","1e-8","0","bin570.log"
"Apr 12 2013","2456396","387460801","95.2","2.00e-6","3.40e-7","-3.8","-","62.77","1e-8","0","bin571.log"
"Apr 15 2013","2456399","387720001","85.3","1.61e-6","2.60e-7","-3.8","-","59.97","1e-8","0","bin572.log"
"Apr 18 2013","2456402","387979201","63.93","1.49e-6","3.00e-7","-3.8","-","57.16","1e-8","0","bin573.log"
"Apr 21 2013","2456405","388238401","87.6","1.66e-6","2.80e-7","-3.8","-","54.34","1e-8","0","bin574.log"
"Apr 24 2013","2456408","388497601","107.18","1.93e-6","2.90e-7","-3.8","-","51.51","1e-8","0","bin575.log"
"Apr 27 2013","2456411","388756801","59.8","1.65e-6","3.40e-7","-3.8","-","48.66","1e-8","0","bin576.log"
"Apr 30 2013","2456414","389016001","58.56","1.32e-6","2.70e-7","-3.8","-","45.79","1e-8","0","bin577.log"
"May 03 2013","2456417","389275201","64.68","1.46e-6","2.80e-7","-3.8","-","42.91","1e-8","0","bin578.log"
"May 06 2013","2456420","389534401","103.25","1.71e-6","2.60e-7","-3.8","-","40.00","1e-8","0","bin579.log"
"May 09 2013","2456423","389793601","46.87","1.26e-6","2.72e-7","-3.8","-","37.08","1e-8","0","bin580.log"
"May 12 2013","2456426","390052801","45.5","1.49e-6","3.20e-7","-3.8","-","34.14","1e-8","0","bin581.log"
"May 15 2013","2456429","390312001","110.08","1.96e-6","2.90e-7","-3.8","-","31.18","1e-8","0","bin582.log"
"May 18 2013","2456432","390571201","41.25","1.22e-6","2.80e-7","-3.8","-","28.19","1e-8","0","bin583.log"
"May 21 2013","2456435","390830401","2.07","< 7.01e-7","-","-","-","25.19","1e-8","0","bin584.log"
"May 24 2013","2456438","391089601","22.2","1.02e-6","3.15e-7","-3.8","-","22.17","1e-8","0","bin585.log"
"May 27 2013","2456441","391348801","19.08","8.98e-7","2.93e-7","-3.8","-","19.13","1e-8","0","bin586.log"
"May 30 2013","2456444","391608001","11.23","7.62e-7","3.33e-7","-3.8","-","16.08","1e-8","0","bin587.log"
"Jun 02 2013","2456446","391867201","4.83","4.69e-7","2.92e-7","-3.8","-","13.01","1e-8","0","bin588.log"
"Jun 05 2013","2456449","392126401","11.29","7.22e-7","2.95e-7","-3.8","-","9.92","1e-8","0","bin589.log"
"Jun 08 2013","2456452","392385601","22.58","9.31e-7","2.96e-7","-3.8","-","6.83","1e-8","0","bin590.log"
"Jun 11 2013","2456455","392644801","4.11","4.00e-7","2.70e-7","-3.8","-","3.72","1e-8","0","bin591.log"
"Jun 14 2013","2456458","392904001","18.98","8.44e-7","2.88e-7","-3.8","-","0.62","1e-8","0","bin592.log"
"Jun 17 2013","2456461","393163201","70.77","1.58e-6","2.80e-7","-3.8","-","2.52","1e-8","0","bin593.log"
"Jun 20 2013","2456464","393422401","41.22","1.12e-6","2.65e-7","-3.8","-","5.63","1e-8","0","bin594.log"
"Jun 23 2013","2456467","393681601","31.63","1.09e-6","2.79e-7","-3.8","-","8.75","1e-8","0","bin595.log"
"Jun 26 2013","2456470","393940801","2.91","< 5.81e-7","-","-","-","11.87","1e-8","0","bin596.log"
"Jun 29 2013","2456473","394200001","21.91","7.84e-7","2.46e-7","-3.8","-","14.98","1e-8","0","bin597.log"
"Jul 02 2013","2456477","394459201","29.02","1.04e-6","2.86e-7","-3.8","-","18.08","1e-8","0","bin598.log"
"Jul 05 2013","2456480","394718401","21.87","9.12e-7","2.92e-7","-3.8","-","21.17","1e-8","0","bin599.log"
"Jul 08 2013","2456483","394977601","9.41","5.99e-7","2.72e-7","-3.8","-","24.25","1e-8","0","bin600.log"
"Jul 11 2013","2456486","395236801","18.6","8.21e-7","2.83e-7","-3.8","-","27.31","1e-8","0","bin601.log"
"Jul 14 2013","2456489","395496001","2.47","< 6.39e-7","-","-","-","30.36","1e-8","0","bin602.log"
"Jul 17 2013","2456492","395755201","13.27","6.42e-7","2.51e-7","-3.8","-","33.39","1e-8","0","bin603.log"
"Jul 20 2013","2456495","396014401","22","8.98e-7","2.64e-7","-3.8","-","36.39","1e-8","0","bin604.log"
"Jul 23 2013","2456498","396273601","0.48","< 4.33e-7","-","-","-","39.38","1e-8","0","bin605.log"
"Jul 26 2013","2456501","396532801","0","< 3.34e-7","-","-","-","42.34","1e-8","0","bin606.log"
"Jul 29 2013","2456504","396792001","0","< 2.15e-7","-","-","-","45.28","1e-8","0","bin607.log"
"Aug 01 2013","2456506","397051201","2.26","< 5.63e-7","-","-","-","48.19","1e-8","0","bin608.log"
"Aug 04 2013","2456509","397310401","2.3","< 5.73e-7","-","-","-","51.08","1e-8","0","bin609.log"
"Aug 07 2013","2456512","397569601","26.65","8.39e-7","2.45e-7","-3.8","-","53.95","1e-8","0","bin610.log"
"Aug 10 2013","2456515","397828801","5.75","3.70e-7","2.30e-7","-3.8","-","56.79","1e-8","0","bin611.log"
"Aug 13 2013","2456518","398088001","0","< 2.91e-7","-","-","-","59.61","1e-8","0","bin612.log"
"Aug 16 2013","2456521","398347201","4.46","3.80e-7","2.53e-7","-3.8","-","62.41","1e-8","0","bin613.log"
"Aug 19 2013","2456524","398606401","3.22","< 6.31e-7","-","-","-","65.18","1e-8","0","bin614.log"
"Aug 22 2013","2456527","398865601","1","< 5.41e-7","-","-","-","67.94","1e-8","0","bin615.log"
"Aug 25 2013","2456530","399124801","4.59","3.89e-7","2.67e-7","-3.8","-","70.67","1e-8","0","bin616.log"
"Aug 28 2013","2456533","399384001","4.07","4.20e-7","2.76e-7","-3.8","-","73.39","1e-8","0","bin617.log"
"Aug 31 2013","2456536","399643201","2.05","< 7.04e-7","-","-","-","76.09","1e-8","0","bin618.log"
"Sep 03 2013","2456539","399902401","0","< 3.92e-7","-","-","-","78.78","1e-8","0","bin619.log"
"Sep 06 2013","2456542","400161601","4.1","3.61e-7","2.53e-7","-3.8","-","81.45","1e-8","0","bin620.log"
"Sep 09 2013","2456545","400420801","15.33","6.41e-7","2.42e-7","-3.8","-","84.11","1e-8","0","bin621.log"
"Sep 12 2013","2456548","400680001","3.72","< 6.43e-7","-","-","-","86.77","1e-8","0","bin622.log"
"Sep 15 2013","2456551","400939201","2.8","< 5.90e-7","-","-","-","89.42","1e-8","0","bin623.log"
"Sep 18 2013","2456554","401198401","2.23","< 5.73e-7","-","-","-","92.06","1e-8","0","bin624.log"
"Sep 21 2013","2456557","401457601","13.5","6.26e-7","2.47e-7","-3.8","-","94.70","1e-8","0","bin625.log"
"Sep 24 2013","2456560","401716801","39.3","1.12e-6","2.70e-7","-3.8","-","97.35","1e-8","0","bin626.log"
"Sep 27 2013","2456563","401976001","30.96","9.33e-7","2.59e-7","-3.8","-","99.99","1e-8","0","bin627.log"
"Sep 30 2013","2456566","402235201","25.32","8.49e-7","2.54e-7","-3.8","-","102.64","1e-8","0","bin628.log"
"Oct 03 2013","2456569","402494401","15.34","6.65e-7","2.57e-7","-3.8","-","105.30","1e-8","0","bin629.log"
"Oct 06 2013","2456572","402753601","21.46","8.04e-7","2.67e-7","-3.8","-","107.97","1e-8","0","bin630.log"
"Oct 09 2013","2456575","403012801","10.05","5.26e-7","2.40e-7","-3.8","-","110.65","1e-8","0","bin631.log"
"Oct 12 2013","2456578","403272001","53.07","1.27e-6","2.75e-7","-3.8","-","113.34","1e-8","0","bin632.log"
"Oct 15 2013","2456581","403531201","27.69","1.07e-6","2.87e-7","-3.8","-","116.05","1e-8","0","bin633.log"
"Oct 18 2013","2456584","403790401","230.24","2.37e-6","2.30e-7","-3.8","-","118.79","1e-8","0","bin634.log"
"Oct 21 2013","2456587","404049601","104.1","1.17e-6","1.70e-7","-3.8","-","121.54","1e-8","0","bin635.log"
"Oct 24 2013","2456590","404308801","13.84","7.15e-7","2.67e-7","-3.8","-","124.31","1e-8","0","bin636.log"
"Oct 27 2013","2456593","404568001","0","< 7.97e-7","-","-","-","127.12","1e-8","0","bin637.log"
"Oct 30 2013","2456596","404827201","100.82","2.62e-6","3.80e-7","-3.8","-","129.94","1e-8","0","bin638.log"
"Nov 02 2013","2456599","405086401","66.36","1.67e-6","3.00e-7","-3.8","-","132.80","1e-8","0","bin639.log"
"Nov 05 2013","2456602","405345601","32.04","1.11e-6","2.88e-7","-3.8","-","135.68","1e-8","0","bin640.log"
"Nov 08 2013","2456605","405604801","16.09","8.56e-7","2.93e-7","-3.8","-","138.60","1e-8","0","bin641.log"
"Nov 11 2013","2456608","405864001","74.09","1.70e-6","3.00e-7","-3.8","-","141.55","1e-8","0","bin642.log"
"Nov 14 2013","2456611","406123201","51.91","1.24e-6","2.75e-7","-3.8","-","144.52","1e-8","0","bin643.log"
"Nov 17 2013","2456614","406382401","9.72","5.89e-7","2.75e-7","-3.8","-","147.53","1e-8","0","bin644.log"
"Nov 20 2013","2456617","406641601","16.76","7.60e-7","2.77e-7","-3.8","-","150.56","1e-8","0","bin645.log"
"Nov 23 2013","2456620","406900801","11.86","6.29e-7","2.66e-7","-3.8","-","153.62","1e-8","0","bin646.log"
"Nov 26 2013","2456623","407160001","43.33","1.21e-6","2.73e-7","-3.8","-","156.70","1e-8","0","bin647.log"
"Nov 29 2013","2456626","407419201","30.01","1.02e-6","2.74e-7","-3.8","-","159.79","1e-8","0","bin648.log"
"Dec 02 2013","2456629","407678401","13.22","6.30e-7","2.61e-7","-3.8","-","162.89","1e-8","0","bin649.log"
"Dec 05 2013","2456632","407937601","24.87","1.08e-6","3.23e-7","-3.8","-","165.97","1e-8","0","bin650.log"
"Dec 11 2013","2456638","408456001","7.16","6.26e-7","3.42e-7","-3.8","-","171.86","1e-8","0","bin652.log"
"Dec 14 2013","2456641","408715201","0.14","< 6.45e-7","-","-","-","174.29","1e-8","0","bin653.log"
"Dec 17 2013","2456644","408974401","19.93","1.10e-6","3.65e-7","-3.8","-","175.47","1e-8","0","bin654.log"
"Dec 20 2013","2456647","409233601","13.26","7.80e-7","3.05e-7","-3.8","-","174.49","1e-8","0","bin655.log"
"Dec 23 2013","2456650","409492801","6.15","4.99e-7","2.77e-7","-3.8","-","172.11","1e-8","0","bin656.log"
"Dec 26 2013","2456653","409752001","3.84","< 7.60e-7","-","-","-","169.22","1e-8","0","bin657.log"
"Dec 29 2013","2456656","410011201","29.86","1.10e-6","2.95e-7","-3.8","-","166.13","1e-8","0","bin658.log"
"Jan 01 2014","2456658","410270401","44.79","1.42e-6","3.10e-7","-3.8","-","162.95","1e-8","0","bin659.log"
"Jan 04 2014","2456661","410529601","5.67","4.99e-7","2.98e-7","-3.8","-","159.73","1e-8","0","bin660.log"
"Jan 07 2014","2456664","410788801","3.35","< 6.41e-7","-","-","-","156.49","1e-8","0","bin661.log"
"Jan 10 2014","2456667","411048001","35.67","1.06e-6","2.82e-7","-3.8","-","153.25","1e-8","0","bin662.log"
"Jan 13 2014","2456670","411307201","20.18","7.58e-7","2.39e-7","-3.8","-","150.02","1e-8","0","bin663.log"
"Jan 16 2014","2456673","411566401","54.96","1.31e-6","2.60e-7","-3.8","-","146.79","1e-8","0","bin664.log"
"Jan 19 2014","2456676","411825601","23.27","9.02e-7","2.55e-7","-3.8","-","143.58","1e-8","0","bin665.log"
"Jan 22 2014","2456679","412084801","1.42","< 5.12e-7","-","-","-","140.39","1e-8","0","bin666.log"
"Jan 25 2014","2456682","412344001","38.33","7.22e-7","1.76e-7","-3.8","-","137.22","1e-8","0","bin667.log"
"Jan 28 2014","2456685","412603201","18.82","5.12e-7","1.66e-7","-3.8","-","134.07","1e-8","0","bin668.log"
"Jan 31 2014","2456688","412862401","15.33","5.00e-7","1.80e-7","-3.8","-","130.95","1e-8","0","bin669.log"
"Feb 03 2014","2456691","413121601","5.66","3.19e-7","1.91e-7","-3.8","-","127.86","1e-8","0","bin670.log"
"Feb 06 2014","2456694","413380801","1.71","< 5.96e-7","-","-","-","124.79","1e-8","0","bin671.log"
