"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Dec 10 2015","2457368","471441601","44.25","3.07e-7","7.00e-8","-2.14","-","66.73","1e-8","0","bin895.log"
"Dec 13 2015","2457371","471700801","187.93","6.47e-7","8.70e-8","-2.14","-","65.05","1e-8","0","bin896.log"
"Dec 16 2015","2457374","471960001","197.78","5.21e-7","7.30e-8","-2.14","-","63.46","1e-8","0","bin897.log"
"Dec 19 2015","2457377","472219201","182.54","5.07e-7","7.40e-8","-2.14","-","61.96","1e-8","0","bin898.log"
"Dec 22 2015","2457380","472478401","347.89","7.51e-7","8.00e-8","-2.14","-","60.56","1e-8","0","bin899.log"
"Dec 25 2015","2457383","472737601","240.7","7.48e-7","9.70e-8","-2.14","-","59.24","1e-8","0","bin900.log"
"Dec 28 2015","2457386","472996801","97.96","3.91e-7","6.90e-8","-2.14","-","58.01","1e-8","0","bin901.log"
"Dec 31 2015","2457389","473256001","110.62","4.42e-7","7.10e-8","-2.14","-","56.87","1e-8","0","bin902.log"
"Jan 03 2016","2457391","473515201","182.49","4.90e-7","6.80e-8","-2.14","-","55.80","1e-8","0","bin903.log"
"Jan 06 2016","2457394","473774401","144","4.50e-7","6.90e-8","-2.14","-","54.81","1e-8","0","bin904.log"
"Jan 09 2016","2457397","474033601","74.1","3.56e-7","7.50e-8","-2.14","-","53.89","1e-8","0","bin905.log"
"Jan 12 2016","2457400","474292801","66.66","4.20e-7","9.40e-8","-2.14","-","53.03","1e-8","0","bin906.log"
"Jan 15 2016","2457403","474552001","83.28","3.67e-7","7.10e-8","-2.14","-","52.24","1e-8","0","bin907.log"
"Jan 18 2016","2457406","474811201","87.85","4.08e-7","7.30e-8","-2.14","-","51.50","1e-8","0","bin908.log"
"Jan 21 2016","2457409","475070401","73.79","3.97e-7","7.40e-8","-2.14","-","50.82","1e-8","0","bin909.log"
"Jan 24 2016","2457412","475329601","157.35","5.80e-7","8.70e-8","-2.14","-","50.18","1e-8","0","bin910.log"
"Jan 27 2016","2457415","475588801","181.84","5.28e-7","7.60e-8","-2.14","-","49.60","1e-8","0","bin911.log"
"Jan 30 2016","2457418","475848001","143.31","5.23e-7","8.30e-8","-2.14","-","49.06","1e-8","0","bin912.log"
"Feb 02 2016","2457420","476107201","115.75","4.52e-7","7.10e-8","-2.14","-","48.56","1e-8","0","bin913.log"
"Feb 05 2016","2457423","476366401","207.73","5.17e-7","7.10e-8","-2.14","-","48.12","1e-8","0","bin914.log"
"Feb 08 2016","2457426","476625601","69.58","3.67e-7","7.30e-8","-2.14","-","47.73","1e-8","0","bin915.log"
"Feb 11 2016","2457429","476884801","195.43","5.65e-7","8.00e-8","-2.14","-","47.39","1e-8","0","bin916.log"
"Feb 14 2016","2457432","477144001","45.74","2.79e-7","6.70e-8","-2.14","-","47.10","1e-8","0","bin917.log"
"Feb 17 2016","2457435","477403201","122.16","4.78e-7","8.40e-8","-2.14","-","46.88","1e-8","0","bin918.log"
"Feb 20 2016","2457438","477662401","67.7","3.10e-7","6.50e-8","-2.14","-","46.73","1e-8","0","bin919.log"
"Feb 23 2016","2457441","477921601","128.94","4.03e-7","6.50e-8","-2.14","-","46.65","1e-8","0","bin920.log"
"Feb 26 2016","2457444","478180801","126.87","4.32e-7","6.60e-8","-2.14","-","46.65","1e-8","0","bin921.log"
"Feb 29 2016","2457447","478440001","201.78","5.49e-7","7.20e-8","-2.14","-","46.73","1e-8","0","bin922.log"
"Mar 03 2016","2457452","478699201","135.72","4.69e-7","6.90e-8","-2.14","-","46.91","1e-8","0","bin923.log"
"Mar 06 2016","2457455","478958401","104.79","3.79e-7","6.90e-8","-2.14","-","47.18","1e-8","0","bin924.log"
"Mar 09 2016","2457458","479217601","77.75","3.51e-7","7.20e-8","-2.14","-","47.56","1e-8","0","bin925.log"
"Mar 12 2016","2457461","479476801","118.76","5.56e-7","8.40e-8","-2.14","-","48.05","1e-8","0","bin926.log"
"Mar 15 2016","2457464","479736001","152.84","6.07e-7","9.10e-8","-2.14","-","48.65","1e-8","0","bin927.log"
"Mar 18 2016","2457467","479995201","186.86","5.79e-7","7.90e-8","-2.14","-","49.37","1e-8","0","bin928.log"
"Mar 21 2016","2457470","480254401","135.13","4.57e-7","7.10e-8","-2.14","-","50.20","1e-8","0","bin929.log"
"Mar 24 2016","2457473","480513601","155.98","4.44e-7","6.80e-8","-2.14","-","51.16","1e-8","0","bin930.log"
"Mar 27 2016","2457476","480772801","200.14","5.40e-7","7.20e-8","-2.14","-","52.23","1e-8","0","bin931.log"
"Mar 30 2016","2457479","481032001","153.78","4.39e-7","6.70e-8","-2.14","-","53.42","1e-8","0","bin932.log"
"Apr 02 2016","2457481","481291201","125.19","4.43e-7","7.30e-8","-2.14","-","54.73","1e-8","0","bin933.log"
"Apr 05 2016","2457484","481550401","118.24","4.07e-7","6.80e-8","-2.14","-","56.16","1e-8","0","bin934.log"
"Apr 08 2016","2457487","481809601","90.09","3.51e-7","6.80e-8","-2.14","-","57.70","1e-8","0","bin935.log"
"Apr 11 2016","2457490","482068801","153.1","4.99e-7","7.60e-8","-2.14","-","59.35","1e-8","0","bin936.log"
"Apr 14 2016","2457493","482328001","156.92","4.60e-7","7.10e-8","-2.14","-","61.11","1e-8","0","bin937.log"
"Apr 17 2016","2457496","482587201","151.24","4.67e-7","7.70e-8","-2.14","-","62.97","1e-8","0","bin938.log"
"Apr 20 2016","2457499","482846401","50.76","2.68e-7","6.20e-8","-2.14","-","64.93","1e-8","0","bin939.log"
"Apr 23 2016","2457502","483105601","79.39","3.26e-7","6.40e-8","-2.14","-","66.98","1e-8","0","bin940.log"
"Apr 26 2016","2457505","483364801","48.05","2.46e-7","5.70e-8","-2.14","-","69.13","1e-8","0","bin941.log"
"Apr 29 2016","2457508","483624001","288.2","5.31e-7","5.80e-8","-2.14","-","71.36","1e-8","0","bin942.log"
"May 02 2016","2457512","483883201","193.28","4.20e-7","5.50e-8","-2.14","-","73.67","1e-8","0","bin943.log"
"May 05 2016","2457515","484142401","153.66","5.28e-7","7.60e-8","-2.14","-","76.06","1e-8","0","bin944.log"
"May 08 2016","2457518","484401601","310.86","7.15e-7","7.30e-8","-2.14","-","78.52","1e-8","0","bin945.log"
"May 11 2016","2457521","484660801","378.59","6.08e-7","6.20e-8","-2.14","-","81.05","1e-8","0","bin946.log"
"May 14 2016","2457524","484920001","128.33","4.07e-7","6.50e-8","-2.14","-","83.64","1e-8","0","bin947.log"
"May 17 2016","2457527","485179201","142.43","5.08e-7","7.40e-8","-2.14","-","86.29","1e-8","0","bin948.log"
"May 20 2016","2457530","485438401","187.45","5.54e-7","7.70e-8","-2.14","-","88.99","1e-8","0","bin949.log"
"May 23 2016","2457533","485697601","363.99","9.19e-7","9.90e-8","-2.14","-","91.74","1e-8","0","bin950.log"
"May 26 2016","2457536","485956801","364.49","8.80e-7","9.40e-8","-2.14","-","94.54","1e-8","0","bin951.log"
"May 29 2016","2457539","486216001","260.92","6.61e-7","8.20e-8","-2.14","-","97.38","1e-8","0","bin952.log"
"Jun 01 2016","2457541","486475201","92.2","4.79e-7","8.50e-8","-2.14","-","100.25","1e-8","0","bin953.log"
"Jun 04 2016","2457544","486734401","110.21","4.40e-7","7.90e-8","-2.14","-","103.15","1e-8","0","bin954.log"
"Jun 07 2016","2457547","486993601","200.38","6.15e-7","8.40e-8","-2.14","-","106.07","1e-8","0","bin955.log"
"Jun 10 2016","2457550","487252801","201.54","5.83e-7","7.30e-8","-2.14","-","109.02","1e-8","0","bin956.log"
"Jun 13 2016","2457553","487512001","206.69","5.16e-7","6.80e-8","-2.14","-","111.97","1e-8","0","bin957.log"
"Jun 16 2016","2457556","487771201","227.28","7.50e-7","1.02e-7","-2.14","-","114.93","1e-8","0","bin958.log"
"Jun 19 2016","2457559","488030401","137.69","6.86e-7","1.15e-7","-2.14","-","117.89","1e-8","0","bin959.log"
"Jun 22 2016","2457562","488289601","33.25","3.11e-7","9.40e-8","-2.14","-","120.84","1e-8","0","bin960.log"
"Jun 25 2016","2457565","488548801","128.8","3.55e-7","5.30e-8","-2.14","-","123.78","1e-8","0","bin961.log"
"Jun 28 2016","2457568","488808001","99.93","3.35e-7","6.10e-8","-2.14","-","126.69","1e-8","0","bin962.log"
"Jul 01 2016","2457572","489067201","60.87","2.76e-7","6.10e-8","-2.14","-","129.58","1e-8","0","bin963.log"
"Jul 04 2016","2457575","489326401","113","4.58e-7","7.70e-8","-2.14","-","132.41","1e-8","0","bin964.log"
"Jul 07 2016","2457578","489585601","111.64","4.07e-7","7.10e-8","-2.14","-","135.20","1e-8","0","bin965.log"
"Jul 10 2016","2457581","489844801","112.72","3.59e-7","6.40e-8","-2.14","-","137.91","1e-8","0","bin966.log"
"Jul 13 2016","2457584","490104001","90.17","3.66e-7","6.70e-8","-2.14","-","140.54","1e-8","0","bin967.log"
"Jul 16 2016","2457587","490363201","101.36","3.68e-7","6.50e-8","-2.14","-","143.06","1e-8","0","bin968.log"
"Jul 19 2016","2457590","490622401","24.55","2.81e-7","8.60e-8","-2.14","-","145.46","1e-8","0","bin969.log"
"Jul 22 2016","2457593","490881601","0","< 4.10e-7","-","-","-","147.69","1e-8","0","bin970.log"
"Jul 25 2016","2457596","491140801","51.47","2.81e-7","6.80e-8","-2.14","-","149.74","1e-8","0","bin971.log"
"Jul 28 2016","2457599","491400001","43.02","2.66e-7","7.10e-8","-2.14","-","151.56","1e-8","0","bin972.log"
"Jul 31 2016","2457602","491659201","31.29","1.91e-7","5.50e-8","-2.14","-","153.11","1e-8","0","bin973.log"
"Aug 03 2016","2457604","491918401","0","< 6.80e-7","-","-","-","154.34","1e-8","0","bin974.log"
"Aug 09 2016","2457610","492436801","26.08","2.19e-7","6.50e-8","-2.14","-","155.67","1e-8","0","bin976.log"
"Aug 12 2016","2457613","492696001","60.28","2.66e-7","6.30e-8","-2.14","-","155.72","1e-8","0","bin977.log"
"Aug 15 2016","2457616","492955201","23.77","1.48e-7","5.01e-8","-2.14","-","155.37","1e-8","0","bin978.log"
"Aug 18 2016","2457619","493214401","25.1","1.80e-7","5.90e-8","-2.14","-","154.62","1e-8","0","bin979.log"
"Aug 21 2016","2457622","493473601","34.89","1.60e-7","5.10e-8","-2.14","-","153.51","1e-8","0","bin980.log"
"Aug 24 2016","2457625","493732801","22.57","2.09e-7","6.40e-8","-2.14","-","152.10","1e-8","0","bin981.log"
"Aug 27 2016","2457628","493992001","25.21","2.19e-7","6.70e-8","-2.14","-","150.44","1e-8","0","bin982.log"
"Aug 30 2016","2457631","494251201","26.33","1.61e-7","4.90e-8","-2.14","-","148.55","1e-8","0","bin983.log"
"Sep 02 2016","2457633","494510401","32.68","1.87e-7","5.40e-8","-2.14","-","146.50","1e-8","0","bin984.log"
"Sep 05 2016","2457636","494769601","0.46","< 1.11e-7","-","-","-","144.30","1e-8","0","bin985.log"
"Sep 08 2016","2457639","495028801","59.23","2.57e-7","5.60e-8","-2.14","-","141.99","1e-8","0","bin986.log"
"Sep 11 2016","2457642","495288001","17.41","1.22e-7","4.71e-8","-2.14","-","139.59","1e-8","0","bin987.log"
"Sep 14 2016","2457645","495547201","22.39","1.42e-7","4.86e-8","-2.14","-","137.11","1e-8","0","bin988.log"
"Sep 17 2016","2457648","495806401","68.5","2.93e-7","6.30e-8","-2.14","-","134.58","1e-8","0","bin989.log"
"Sep 20 2016","2457651","496065601","335.13","8.43e-7","8.80e-8","-2.14","-","132.00","1e-8","0","bin990.log"
"Sep 23 2016","2457654","496324801","431.76","9.70e-7","9.40e-8","-2.14","-","129.38","1e-8","0","bin991.log"
"Sep 26 2016","2457657","496584001","210.99","5.25e-7","7.10e-8","-2.14","-","126.74","1e-8","0","bin992.log"
"Sep 29 2016","2457660","496843201","49.74","2.22e-7","5.90e-8","-2.14","-","124.07","1e-8","0","bin993.log"
"Oct 02 2016","2457664","497102401","137.96","5.84e-7","9.30e-8","-2.14","-","121.40","1e-8","0","bin994.log"
"Oct 05 2016","2457667","497361601","507.77","1.44e-6","1.30e-7","-2.14","-","118.71","1e-8","0","bin995.log"
"Oct 08 2016","2457670","497620801","382.16","9.43e-7","9.70e-8","-2.14","-","116.01","1e-8","0","bin996.log"
"Oct 11 2016","2457673","497880001","198.91","6.04e-7","8.30e-8","-2.14","-","113.32","1e-8","0","bin997.log"
"Oct 14 2016","2457676","498139201","136.67","5.34e-7","8.70e-8","-2.14","-","110.63","1e-8","0","bin998.log"
"Oct 17 2016","2457679","498398401","47.47","2.75e-7","7.40e-8","-2.14","-","107.95","1e-8","0","bin999.log"
"Oct 20 2016","2457682","498657601","135.05","5.05e-7","7.90e-8","-2.14","-","105.29","1e-8","0","bin1000.log"
"Oct 23 2016","2457685","498916801","79.77","2.77e-7","6.30e-8","-2.14","-","102.64","1e-8","0","bin1001.log"
"Oct 26 2016","2457688","499176001","177.52","4.77e-7","6.40e-8","-2.14","-","100.01","1e-8","0","bin1002.log"
"Oct 29 2016","2457691","499435201","89.72","3.97e-7","6.90e-8","-2.14","-","97.41","1e-8","0","bin1003.log"
"Nov 01 2016","2457693","499694401","8.52","1.20e-7","5.74e-8","-2.14","-","94.83","1e-8","0","bin1004.log"
"Nov 04 2016","2457696","499953601","18.09","2.04e-7","7.70e-8","-2.14","-","92.29","1e-8","0","bin1005.log"
"Nov 07 2016","2457699","500212801","7.32","1.34e-7","7.48e-8","-2.14","-","89.79","1e-8","0","bin1006.log"
"Nov 10 2016","2457702","500472001","41.98","3.59e-7","9.10e-8","-2.14","-","87.34","1e-8","0","bin1007.log"
"Nov 13 2016","2457705","500731201","57.47","3.77e-7","1.00e-7","-2.14","-","84.93","1e-8","0","bin1008.log"
"Nov 16 2016","2457708","500990401","191.28","6.27e-7","8.60e-8","-2.14","-","82.58","1e-8","0","bin1009.log"
"Nov 19 2016","2457711","501249601","390.55","8.58e-7","8.90e-8","-2.14","-","80.28","1e-8","0","bin1010.log"
"Nov 22 2016","2457714","501508801","89.83","3.38e-7","6.20e-8","-2.14","-","78.05","1e-8","0","bin1011.log"
"Nov 25 2016","2457717","501768001","37.97","2.28e-7","5.90e-8","-2.14","-","75.89","1e-8","0","bin1012.log"
"Nov 28 2016","2457720","502027201","84.48","4.23e-7","7.80e-8","-2.14","-","73.81","1e-8","0","bin1013.log"
"Dec 01 2016","2457724","502286401","136.94","5.32e-7","7.90e-8","-2.14","-","71.80","1e-8","0","bin1014.log"
"Dec 04 2016","2457727","502545601","98.83","4.11e-7","7.20e-8","-2.14","-","69.88","1e-8","0","bin1015.log"
"Dec 07 2016","2457730","502804801","72.71","3.52e-7","6.90e-8","-2.14","-","68.05","1e-8","0","bin1016.log"
"Dec 10 2016","2457733","503064001","25.53","1.92e-7","6.10e-8","-2.14","-","66.30","1e-8","0","bin1017.log"
"Dec 13 2016","2457736","503323201","52.96","2.84e-7","6.70e-8","-2.14","-","64.64","1e-8","0","bin1018.log"
"Dec 16 2016","2457739","503582401","133.01","3.17e-7","4.50e-8","-2.14","-","63.08","1e-8","0","bin1019.log"
"Dec 19 2016","2457742","503841601","112.42","2.21e-7","3.80e-8","-2.14","-","61.60","1e-8","0","bin1020.log"
"Dec 22 2016","2457745","504100801","41.51","1.60e-7","4.30e-8","-2.14","-","60.22","1e-8","0","bin1021.log"
"Dec 25 2016","2457748","504360001","42.24","2.53e-7","6.10e-8","-2.14","-","58.93","1e-8","0","bin1022.log"
"Dec 28 2016","2457751","504619201","116.08","3.69e-7","6.40e-8","-2.14","-","57.72","1e-8","0","bin1023.log"
"Dec 31 2016","2457754","504878401","46.52","1.36e-7","3.98e-8","-2.14","-","56.59","1e-8","0","bin1024.log"
"Jan 03 2017","2457756","505137601","20.34","1.13e-7","3.82e-8","-2.14","-","55.54","1e-8","0","bin1025.log"
"Jan 06 2017","2457759","505396801","29.44","2.12e-7","6.30e-8","-2.14","-","54.57","1e-8","0","bin1026.log"
"Jan 09 2017","2457762","505656001","92.87","3.11e-7","5.80e-8","-2.14","-","53.67","1e-8","0","bin1027.log"
"Jan 12 2017","2457765","505915201","28.6","1.28e-7","4.22e-8","-2.14","-","52.83","1e-8","0","bin1028.log"
"Jan 15 2017","2457768","506174401","40.05","2.15e-7","5.60e-8","-2.14","-","52.05","1e-8","0","bin1029.log"
"Jan 18 2017","2457771","506433601","54.34","2.02e-7","5.50e-8","-2.14","-","51.32","1e-8","0","bin1030.log"
"Jan 21 2017","2457774","506692801","6.68","9.39e-8","5.92e-8","-2.14","-","50.65","1e-8","0","bin1031.log"
"Jan 24 2017","2457777","506952001","8.91","7.51e-8","4.15e-8","-2.14","-","50.03","1e-8","0","bin1032.log"
"Jan 27 2017","2457780","507211201","6.19","1.05e-7","5.41e-8","-2.14","-","49.46","1e-8","0","bin1033.log"
"Jan 30 2017","2457783","507470401","11.6","8.18e-8","4.29e-8","-2.14","-","48.93","1e-8","0","bin1034.log"
"Feb 02 2017","2457786","507729601","10.24","8.69e-8","4.34e-8","-2.14","-","48.45","1e-8","0","bin1035.log"
"Feb 05 2017","2457789","507988801","10.66","1.02e-7","4.61e-8","-2.14","-","48.02","1e-8","0","bin1036.log"
"Feb 08 2017","2457792","508248001","12.81","1.17e-7","4.44e-8","-2.14","-","47.64","1e-8","0","bin1037.log"
"Feb 11 2017","2457795","508507201","70.07","2.67e-7","5.40e-8","-2.14","-","47.31","1e-8","0","bin1038.log"
"Feb 14 2017","2457798","508766401","148.29","3.84e-7","6.70e-8","-2.14","-","47.04","1e-8","0","bin1039.log"
"Feb 17 2017","2457801","509025601","37.53","2.17e-7","5.70e-8","-2.14","-","46.84","1e-8","0","bin1040.log"
"Feb 20 2017","2457804","509284801","46.88","1.98e-7","5.40e-8","-2.14","-","46.70","1e-8","0","bin1041.log"
"Feb 23 2017","2457807","509544001","85.19","3.87e-7","7.40e-8","-2.14","-","46.64","1e-8","0","bin1042.log"
"Feb 26 2017","2457810","509803201","49.3","2.31e-7","6.00e-8","-2.14","-","46.66","1e-8","0","bin1043.log"
"Mar 01 2017","2457815","510062401","43.68","1.66e-7","5.10e-8","-2.14","-","46.77","1e-8","0","bin1044.log"
"Mar 04 2017","2457818","510321601","24.58","1.53e-7","5.00e-8","-2.14","-","46.97","1e-8","0","bin1045.log"
"Mar 07 2017","2457821","510580801","45.2","1.82e-7","5.10e-8","-2.14","-","47.27","1e-8","0","bin1046.log"
"Mar 10 2017","2457824","510840001","107.13","3.71e-7","6.70e-8","-2.14","-","47.68","1e-8","0","bin1047.log"
"Mar 13 2017","2457827","511099201","73.31","3.31e-7","6.80e-8","-2.14","-","48.19","1e-8","0","bin1048.log"
"Mar 16 2017","2457830","511358401","94.59","3.54e-7","6.70e-8","-2.14","-","48.82","1e-8","0","bin1049.log"
"Mar 19 2017","2457833","511617601","80.69","3.54e-7","6.80e-8","-2.14","-","49.57","1e-8","0","bin1050.log"
"Mar 22 2017","2457836","511876801","61.92","3.27e-7","7.00e-8","-2.14","-","50.43","1e-8","0","bin1051.log"
"Mar 25 2017","2457839","512136001","76.17","3.05e-7","6.00e-8","-2.14","-","51.41","1e-8","0","bin1052.log"
"Mar 28 2017","2457842","512395201","40.06","2.23e-7","5.80e-8","-2.14","-","52.52","1e-8","0","bin1053.log"
"Mar 31 2017","2457845","512654401","43.45","2.63e-7","5.90e-8","-2.14","-","53.74","1e-8","0","bin1054.log"
"Apr 03 2017","2457848","512913601","4.54","6.58e-8","4.67e-8","-2.14","-","55.08","1e-8","0","bin1055.log"
"Apr 06 2017","2457851","513172801","54.64","3.41e-7","8.20e-8","-2.14","-","56.54","1e-8","0","bin1056.log"
"Apr 09 2017","2457854","513432001","32.65","2.18e-7","6.60e-8","-2.14","-","58.11","1e-8","0","bin1057.log"
"Apr 12 2017","2457857","513691201","99.33","3.21e-7","6.30e-8","-2.14","-","59.78","1e-8","0","bin1058.log"
"Apr 15 2017","2457860","513950401","40.53","2.79e-7","7.00e-8","-2.14","-","61.57","1e-8","0","bin1059.log"
"Apr 18 2017","2457863","514209601","34.89","2.42e-7","6.40e-8","-2.14","-","63.45","1e-8","0","bin1060.log"
"Apr 21 2017","2457866","514468801","26.51","1.71e-7","5.30e-8","-2.14","-","65.44","1e-8","0","bin1061.log"
"Apr 24 2017","2457869","514728001","38.36","2.39e-7","6.20e-8","-2.14","-","67.52","1e-8","0","bin1062.log"
"Apr 27 2017","2457872","514987201","61.27","2.46e-7","5.60e-8","-2.14","-","69.68","1e-8","0","bin1063.log"
"Apr 30 2017","2457875","515246401","54.13","2.08e-7","5.20e-8","-2.14","-","71.93","1e-8","0","bin1064.log"
"May 03 2017","2457878","515505601","34.11","1.96e-7","5.20e-8","-2.14","-","74.26","1e-8","0","bin1065.log"
"May 06 2017","2457881","515764801","48.14","2.43e-7","5.90e-8","-2.14","-","76.67","1e-8","0","bin1066.log"
"May 09 2017","2457884","516024001","3.96","< 1.12e-7","-","-","-","79.15","1e-8","0","bin1067.log"
"May 12 2017","2457887","516283201","42.7","2.29e-7","5.60e-8","-2.14","-","81.69","1e-8","0","bin1068.log"
"May 15 2017","2457890","516542401","43.12","2.35e-7","5.90e-8","-2.14","-","84.30","1e-8","0","bin1069.log"
"May 18 2017","2457893","516801601","99.02","3.40e-7","6.00e-8","-2.14","-","86.96","1e-8","0","bin1070.log"
"May 21 2017","2457896","517060801","47.56","2.59e-7","6.00e-8","-2.14","-","89.68","1e-8","0","bin1071.log"
"May 24 2017","2457899","517320001","98.59","3.91e-7","6.80e-8","-2.14","-","92.45","1e-8","0","bin1072.log"
"May 27 2017","2457902","517579201","63.03","2.80e-7","6.00e-8","-2.14","-","95.25","1e-8","0","bin1073.log"
"May 30 2017","2457905","517838401","145.11","4.47e-7","6.90e-8","-2.14","-","98.10","1e-8","0","bin1074.log"
"Jun 02 2017","2457907","518097601","212.79","5.76e-7","7.30e-8","-2.14","-","100.98","1e-8","0","bin1075.log"
"Jun 05 2017","2457910","518356801","163.21","5.32e-7","7.80e-8","-2.14","-","103.89","1e-8","0","bin1076.log"
"Jun 08 2017","2457913","518616001","89.42","4.02e-7","8.00e-8","-2.14","-","106.82","1e-8","0","bin1077.log"
"Jun 11 2017","2457916","518875201","78.16","4.18e-7","7.50e-8","-2.14","-","109.76","1e-8","0","bin1078.log"
"Jun 14 2017","2457919","519134401","282.42","7.64e-7","8.80e-8","-2.14","-","112.72","1e-8","0","bin1079.log"
"Jun 17 2017","2457922","519393601","281.37","8.04e-7","9.10e-8","-2.14","-","115.68","1e-8","0","bin1080.log"
"Jun 20 2017","2457925","519652801","144.33","5.04e-7","7.80e-8","-2.14","-","118.64","1e-8","0","bin1081.log"
"Jun 23 2017","2457928","519912001","98.78","3.62e-7","6.50e-8","-2.14","-","121.59","1e-8","0","bin1082.log"
"Jun 26 2017","2457931","520171201","89.09","3.72e-7","7.40e-8","-2.14","-","124.52","1e-8","0","bin1083.log"
"Jun 29 2017","2457934","520430401","4.73","9.85e-8","7.13e-8","-2.14","-","127.42","1e-8","0","bin1084.log"
"Jul 02 2017","2457938","520689601","21.86","1.50e-7","6.09e-8","-2.14","-","130.30","1e-8","0","bin1085.log"
"Jul 05 2017","2457941","520948801","14.52","1.31e-7","5.51e-8","-2.14","-","133.12","1e-8","0","bin1086.log"
"Jul 08 2017","2457944","521208001","35.19","2.45e-7","6.20e-8","-2.14","-","135.89","1e-8","0","bin1087.log"
"Jul 11 2017","2457947","521467201","50.34","2.62e-7","6.30e-8","-2.14","-","138.58","1e-8","0","bin1088.log"
"Jul 14 2017","2457950","521726401","21.94","2.03e-7","6.50e-8","-2.14","-","141.18","1e-8","0","bin1089.log"
"Jul 17 2017","2457953","521985601","46.01","2.08e-7","5.40e-8","-2.14","-","143.68","1e-8","0","bin1090.log"
"Jul 20 2017","2457956","522244801","42.51","1.81e-7","5.20e-8","-2.14","-","146.04","1e-8","0","bin1091.log"
"Jul 23 2017","2457959","522504001","32.7","1.74e-7","5.40e-8","-2.14","-","148.23","1e-8","0","bin1092.log"
"Jul 26 2017","2457962","522763201","79.17","3.17e-7","6.30e-8","-2.14","-","150.23","1e-8","0","bin1093.log"
"Jul 29 2017","2457965","523022401","111.31","4.14e-7","7.40e-8","-2.14","-","151.98","1e-8","0","bin1094.log"
"Aug 01 2017","2457967","523281601","33.13","2.08e-7","5.80e-8","-2.14","-","153.45","1e-8","0","bin1095.log"
"Aug 04 2017","2457970","523540801","67.62","3.44e-7","7.30e-8","-2.14","-","154.59","1e-8","0","bin1096.log"
"Aug 07 2017","2457973","523800001","112.79","4.15e-7","7.20e-8","-2.14","-","155.36","1e-8","0","bin1097.log"
"Aug 10 2017","2457976","524059201","71.97","2.96e-7","5.90e-8","-2.14","-","155.72","1e-8","0","bin1098.log"
"Aug 13 2017","2457979","524318401","81.87","3.10e-7","5.80e-8","-2.14","-","155.67","1e-8","0","bin1099.log"
"Aug 16 2017","2457982","524577601","47.4","2.56e-7","6.10e-8","-2.14","-","155.21","1e-8","0","bin1100.log"
"Aug 19 2017","2457985","524836801","35.59","1.66e-7","5.10e-8","-2.14","-","154.37","1e-8","0","bin1101.log"
"Aug 22 2017","2457988","525096001","80.56","3.72e-7","7.30e-8","-2.14","-","153.19","1e-8","0","bin1102.log"
"Aug 25 2017","2457991","525355201","58.8","3.08e-7","6.70e-8","-2.14","-","151.71","1e-8","0","bin1103.log"
"Aug 28 2017","2457994","525614401","7.11","9.26e-8","4.74e-8","-2.14","-","149.98","1e-8","0","bin1104.log"
"Aug 31 2017","2457997","525873601","75.73","3.41e-7","6.90e-8","-2.14","-","148.05","1e-8","0","bin1105.log"
"Sep 03 2017","2458000","526132801","130.81","4.89e-7","7.90e-8","-2.14","-","145.96","1e-8","0","bin1106.log"
"Sep 06 2017","2458003","526392001","107.39","4.51e-7","7.20e-8","-2.14","-","143.73","1e-8","0","bin1107.log"
"Sep 09 2017","2458006","526651201","59.35","2.51e-7","5.90e-8","-2.14","-","141.39","1e-8","0","bin1108.log"
"Sep 12 2017","2458009","526910401","110.27","4.18e-7","7.10e-8","-2.14","-","138.97","1e-8","0","bin1109.log"
"Sep 15 2017","2458012","527169601","42.07","4.77e-7","1.14e-7","-2.14","-","136.48","1e-8","0","bin1110.log"
"Sep 18 2017","2458015","527428801","132.31","7.03e-7","1.07e-7","-2.14","-","133.93","1e-8","0","bin1111.log"
"Sep 21 2017","2458018","527688001","123.92","5.02e-7","7.90e-8","-2.14","-","131.34","1e-8","0","bin1112.log"
"Sep 24 2017","2458021","527947201","212.99","6.61e-7","8.80e-8","-2.14","-","128.72","1e-8","0","bin1113.log"
"Sep 27 2017","2458024","528206401","139.71","4.99e-7","7.30e-8","-2.14","-","126.07","1e-8","0","bin1114.log"
"Sep 30 2017","2458027","528465601","121.04","3.52e-7","6.20e-8","-2.14","-","123.40","1e-8","0","bin1115.log"
"Oct 03 2017","2458030","528724801","115.55","4.30e-7","7.10e-8","-2.14","-","120.72","1e-8","0","bin1116.log"
"Oct 06 2017","2458033","528984001","89.79","3.45e-7","6.30e-8","-2.14","-","118.03","1e-8","0","bin1117.log"
"Oct 09 2017","2458036","529243201","130.91","4.05e-7","7.20e-8","-2.14","-","115.34","1e-8","0","bin1118.log"
"Oct 12 2017","2458039","529502401","104.28","3.91e-7","7.00e-8","-2.14","-","112.64","1e-8","0","bin1119.log"
"Oct 15 2017","2458042","529761601","106.3","4.08e-7","7.10e-8","-2.14","-","109.96","1e-8","0","bin1120.log"
"Oct 18 2017","2458045","530020801","113.59","5.08e-7","8.80e-8","-2.14","-","107.28","1e-8","0","bin1121.log"
