"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 08 2008","2454687","239889601","41.79","6.27e-7","1.39e-7","-3.8","-","55.10","1e-8","0","bin1.log"
"Aug 15 2008","2454694","240494401","45.96","7.36e-7","1.62e-7","-3.8","-","61.67","1e-8","0","bin2.log"
"Aug 22 2008","2454701","241099201","3.07","< 4.06e-7","-","-","-","68.13","1e-8","0","bin3.log"
"Aug 29 2008","2454708","241704001","14.51","4.69e-7","1.76e-7","-3.8","-","74.48","1e-8","0","bin4.log"
"Sep 05 2008","2454715","242308801","12.99","3.95e-7","1.50e-7","-3.8","-","80.75","1e-8","0","bin5.log"
"Sep 12 2008","2454722","242913601","36.27","6.10e-7","1.43e-7","-3.8","-","86.95","1e-8","0","bin6.log"
"Sep 19 2008","2454729","243518401","55.32","7.37e-7","1.44e-7","-3.8","-","93.13","1e-8","0","bin7.log"
"Sep 26 2008","2454736","244123201","70.87","8.77e-7","1.52e-7","-3.8","-","99.29","1e-8","0","bin8.log"
"Oct 03 2008","2454743","244728001","87.4","9.79e-7","1.51e-7","-3.8","-","105.49","1e-8","0","bin9.log"
"Oct 10 2008","2454750","245332801","87.73","1.14e-6","1.81e-7","-3.8","-","111.73","1e-8","0","bin10.log"
"Oct 17 2008","2454757","245937601","29.76","7.01e-7","1.81e-7","-3.8","-","118.07","1e-8","0","bin11.log"
"Oct 24 2008","2454764","246542401","18.16","5.12e-7","1.71e-7","-3.8","-","124.51","1e-8","0","bin12.log"
"Oct 31 2008","2454771","247147201","54.53","7.75e-7","1.52e-7","-3.8","-","131.09","1e-8","0","bin13.log"
"Nov 07 2008","2454777","247752001","184.08","1.36e-6","1.50e-7","-3.8","-","137.83","1e-8","0","bin14.log"
"Nov 14 2008","2454784","248356801","78.72","9.00e-7","1.49e-7","-3.8","-","144.73","1e-8","0","bin15.log"
"Nov 21 2008","2454791","248961601","13.81","3.71e-7","1.38e-7","-3.8","-","151.79","1e-8","0","bin16.log"
"Nov 28 2008","2454798","249566401","25.38","5.29e-7","1.53e-7","-3.8","-","158.98","1e-8","0","bin17.log"
"Dec 05 2008","2454806","250171201","24.76","5.82e-7","1.71e-7","-3.8","-","166.18","1e-8","0","bin18.log"
"Dec 12 2008","2454813","250776001","15","4.80e-7","1.78e-7","-3.8","-","172.92","1e-8","0","bin19.log"
"Dec 19 2008","2454820","251380801","9.84","3.57e-7","1.67e-7","-3.8","-","174.94","1e-8","0","bin20.log"
"Dec 26 2008","2454827","251985601","9.94","3.29e-7","1.47e-7","-3.8","-","169.00","1e-8","0","bin21.log"
"Jan 02 2009","2454833","252590401","16.36","4.03e-7","1.40e-7","-3.8","-","161.65","1e-8","0","bin22.log"
"Jan 09 2009","2454840","253195201","95.38","9.30e-7","1.44e-7","-3.8","-","154.10","1e-8","0","bin23.log"
"Jan 16 2009","2454847","253800001","126.45","1.13e-6","1.52e-7","-3.8","-","146.56","1e-8","0","bin24.log"
"Jan 23 2009","2454854","254404801","67.82","9.07e-7","1.63e-7","-3.8","-","139.10","1e-8","0","bin25.log"
"Jan 30 2009","2454861","255009601","122.17","1.51e-6","2.10e-7","-3.8","-","131.77","1e-8","0","bin26.log"
"Feb 06 2009","2454868","255614401","340.25","2.66e-6","2.20e-7","-3.8","-","124.57","1e-8","0","bin27.log"
"Feb 13 2009","2454875","256219201","121.66","1.21e-6","1.60e-7","-3.8","-","117.53","1e-8","0","bin28.log"
"Feb 20 2009","2454882","256824001","142.1","1.19e-6","1.50e-7","-3.8","-","110.62","1e-8","0","bin29.log"
"Feb 27 2009","2454889","257428801","119.22","1.07e-6","1.46e-7","-3.8","-","103.84","1e-8","0","bin30.log"
"Mar 06 2009","2454898","258033601","119.43","1.08e-6","1.51e-7","-3.8","-","97.18","1e-8","0","bin31.log"
"Mar 13 2009","2454905","258638401","21.6","6.05e-7","1.78e-7","-3.8","-","90.60","1e-8","0","bin32.log"
"Mar 20 2009","2454912","259243201","87.09","1.08e-6","1.74e-7","-3.8","-","84.09","1e-8","0","bin33.log"
"Mar 27 2009","2454919","259848001","75.03","1.07e-6","1.87e-7","-3.8","-","77.61","1e-8","0","bin34.log"
"Apr 03 2009","2454926","260452801","35.37","6.51e-7","1.60e-7","-3.8","-","71.14","1e-8","0","bin35.log"
"Apr 10 2009","2454933","261057601","41.26","6.46e-7","1.46e-7","-3.8","-","64.66","1e-8","0","bin36.log"
"Apr 17 2009","2454940","261662401","73.59","8.41e-7","1.41e-7","-3.8","-","58.13","1e-8","0","bin37.log"
"Apr 24 2009","2454947","262267201","48.18","6.57e-7","1.38e-7","-3.8","-","51.54","1e-8","0","bin38.log"
"May 01 2009","2454954","262872001","22.85","4.83e-7","1.45e-7","-3.8","-","44.86","1e-8","0","bin39.log"
"May 08 2009","2454961","263476801","26.31","5.80e-7","1.59e-7","-3.8","-","38.09","1e-8","0","bin40.log"
"May 15 2009","2454968","264081601","45.3","8.06e-7","1.79e-7","-3.8","-","31.21","1e-8","0","bin41.log"
"May 22 2009","2454975","264686401","11.43","4.23e-7","1.77e-7","-3.8","-","24.22","1e-8","0","bin42.log"
"May 29 2009","2454982","265291201","286.46","2.08e-6","2.00e-7","-3.8","-","17.13","1e-8","0","bin43.log"
"Jun 05 2009","2454988","265896001","201.87","1.52e-6","1.70e-7","-3.8","-","9.96","1e-8","0","bin44.log"
"Jun 12 2009","2454995","266500801","63.1","8.71e-7","1.56e-7","-3.8","-","2.72","1e-8","0","bin45.log"
"Jun 19 2009","2455002","267105601","130.1","1.21e-6","1.60e-7","-3.8","-","4.56","1e-8","0","bin46.log"
"Jun 26 2009","2455009","267710401","110.3","1.10e-6","1.48e-7","-3.8","-","11.83","1e-8","0","bin47.log"
"Jul 03 2009","2455017","268315201","142.5","1.35e-6","1.80e-7","-3.8","-","19.08","1e-8","0","bin48.log"
"Jul 10 2009","2455024","268920001","64.97","9.91e-7","1.79e-7","-3.8","-","26.26","1e-8","0","bin49.log"
"Jul 17 2009","2455031","269524801","65.51","9.48e-7","1.72e-7","-3.8","-","33.36","1e-8","0","bin50.log"
"Jul 24 2009","2455038","270129601","83.7","1.01e-6","1.73e-7","-3.8","-","40.34","1e-8","0","bin51.log"
"Jul 31 2009","2455045","270734401","43.63","6.91e-7","1.50e-7","-3.8","-","47.19","1e-8","0","bin52.log"
"Aug 07 2009","2455051","271339201","46.31","7.12e-7","1.48e-7","-3.8","-","53.92","1e-8","0","bin53.log"
"Aug 14 2009","2455058","271944001","48.17","7.64e-7","1.62e-7","-3.8","-","60.52","1e-8","0","bin54.log"
"Aug 21 2009","2455065","272548801","43.42","6.80e-7","1.51e-7","-3.8","-","66.99","1e-8","0","bin55.log"
"Aug 28 2009","2455072","273153601","31.79","6.58e-7","1.69e-7","-3.8","-","73.36","1e-8","0","bin56.log"
"Sep 04 2009","2455079","273758401","14.32","4.26e-7","1.61e-7","-3.8","-","79.64","1e-8","0","bin57.log"
"Sep 11 2009","2455086","274363201","11.05","3.67e-7","1.59e-7","-3.8","-","85.86","1e-8","0","bin58.log"
"Sep 18 2009","2455093","274968001","16.64","5.24e-7","1.85e-7","-3.8","-","92.03","1e-8","0","bin59.log"
"Sep 25 2009","2455100","275572801","18.52","6.00e-7","2.00e-7","-3.8","-","98.20","1e-8","0","bin60.log"
"Oct 02 2009","2455107","276177601","42.23","9.13e-7","2.10e-7","-3.8","-","104.39","1e-8","0","bin61.log"
"Oct 09 2009","2455114","276782401","33.65","8.00e-7","1.96e-7","-3.8","-","110.62","1e-8","0","bin62.log"
"Oct 16 2009","2455121","277387201","6.83","2.98e-7","1.61e-7","-3.8","-","116.94","1e-8","0","bin63.log"
"Oct 23 2009","2455128","277992001","22.14","5.53e-7","1.71e-7","-3.8","-","123.36","1e-8","0","bin64.log"
"Oct 30 2009","2455135","278596801","14.98","4.39e-7","1.57e-7","-3.8","-","129.91","1e-8","0","bin65.log"
"Nov 06 2009","2455142","279201601","15.46","4.39e-7","1.64e-7","-3.8","-","136.62","1e-8","0","bin66.log"
"Nov 13 2009","2455149","279806401","8.51","3.55e-7","1.72e-7","-3.8","-","143.50","1e-8","0","bin67.log"
"Nov 20 2009","2455156","280411201","10.2","4.16e-7","1.83e-7","-3.8","-","150.53","1e-8","0","bin68.log"
"Nov 27 2009","2455163","281016001","4.46","2.81e-7","1.82e-7","-3.8","-","157.70","1e-8","0","bin69.log"
"Dec 04 2009","2455170","281620801","76.65","1.17e-6","2.03e-7","-3.8","-","164.91","1e-8","0","bin70.log"
"Dec 11 2009","2455177","282225601","27.87","6.48e-7","1.77e-7","-3.8","-","171.83","1e-8","0","bin71.log"
"Dec 18 2009","2455184","282830401","19.81","5.31e-7","1.71e-7","-3.8","-","175.38","1e-8","0","bin72.log"
"Dec 25 2009","2455191","283435201","12.28","4.07e-7","1.68e-7","-3.8","-","170.24","1e-8","0","bin73.log"
"Jan 01 2010","2455197","284040001","2.36","< 3.72e-7","-","-","-","162.98","1e-8","0","bin74.log"
"Jan 08 2010","2455204","284644801","5.67","2.98e-7","1.72e-7","-3.8","-","155.44","1e-8","0","bin75.log"
"Jan 15 2010","2455211","285249601","3.12","< 4.22e-7","-","-","-","147.89","1e-8","0","bin76.log"
"Jan 22 2010","2455218","285854401","1.27","< 3.24e-7","-","-","-","140.42","1e-8","0","bin77.log"
"Jan 29 2010","2455225","286459201","28.39","6.33e-7","1.71e-7","-3.8","-","133.06","1e-8","0","bin78.log"
"Feb 05 2010","2455232","287064001","28.49","6.05e-7","1.64e-7","-3.8","-","125.84","1e-8","0","bin79.log"
"Feb 12 2010","2455239","287668801","39.53","7.36e-7","1.70e-7","-3.8","-","118.77","1e-8","0","bin80.log"
"Feb 19 2010","2455246","288273601","26.22","5.53e-7","1.56e-7","-3.8","-","111.84","1e-8","0","bin81.log"
"Feb 26 2010","2455253","288878401","1.4","< 3.29e-7","-","-","-","105.04","1e-8","0","bin82.log"
"Mar 05 2010","2455262","289483201","45.03","8.31e-7","1.79e-7","-3.8","-","98.35","1e-8","0","bin83.log"
"Mar 12 2010","2455269","290088001","21.92","5.85e-7","1.80e-7","-3.8","-","91.76","1e-8","0","bin84.log"
"Mar 19 2010","2455276","290692801","31.2","6.91e-7","1.82e-7","-3.8","-","85.24","1e-8","0","bin85.log"
"Mar 26 2010","2455283","291297601","17.57","4.84e-7","1.72e-7","-3.8","-","78.76","1e-8","0","bin86.log"
"Apr 02 2010","2455290","291902401","10.39","3.50e-7","1.57e-7","-3.8","-","72.29","1e-8","0","bin87.log"
"Apr 09 2010","2455297","292507201","51.35","7.84e-7","1.64e-7","-3.8","-","65.81","1e-8","0","bin88.log"
"Apr 16 2010","2455304","293112001","45.02","8.25e-7","1.78e-7","-3.8","-","59.29","1e-8","0","bin89.log"
"Apr 23 2010","2455311","293716801","0.07","< 2.58e-7","-","-","-","52.71","1e-8","0","bin90.log"
"Apr 30 2010","2455318","294321601","6.34","2.94e-7","1.70e-7","-3.8","-","46.05","1e-8","0","bin91.log"
"May 07 2010","2455325","294926401","22.23","5.47e-7","1.63e-7","-3.8","-","39.30","1e-8","0","bin92.log"
"May 14 2010","2455332","295531201","39.18","7.19e-7","1.68e-7","-3.8","-","32.44","1e-8","0","bin93.log"
"May 21 2010","2455339","296136001","68.36","9.60e-7","1.76e-7","-3.8","-","25.47","1e-8","0","bin94.log"
"May 28 2010","2455346","296740801","78.16","1.10e-6","1.84e-7","-3.8","-","18.39","1e-8","0","bin95.log"
"Jun 04 2010","2455353","297345601","26.48","6.25e-7","1.77e-7","-3.8","-","11.23","1e-8","0","bin96.log"
"Jun 11 2010","2455360","297950401","47.23","9.31e-7","1.93e-7","-3.8","-","4.01","1e-8","0","bin97.log"
"Jun 18 2010","2455367","298555201","22.57","6.71e-7","1.98e-7","-3.8","-","3.27","1e-8","0","bin98.log"
"Jun 25 2010","2455374","299160001","8.31","3.70e-7","1.80e-7","-3.8","-","10.55","1e-8","0","bin99.log"
"Jul 02 2010","2455381","299764801","18.31","5.53e-7","1.85e-7","-3.8","-","17.80","1e-8","0","bin100.log"
"Jul 09 2010","2455388","300369601","53.26","8.89e-7","1.83e-7","-3.8","-","24.99","1e-8","0","bin101.log"
"Jul 16 2010","2455395","300974401","115.63","1.28e-6","1.80e-7","-3.8","-","32.11","1e-8","0","bin102.log"
"Jul 23 2010","2455402","301579201","72.44","1.01e-6","1.73e-7","-3.8","-","39.11","1e-8","0","bin103.log"
"Jul 30 2010","2455409","302184001","15.76","4.62e-7","1.68e-7","-3.8","-","45.99","1e-8","0","bin104.log"
"Aug 06 2010","2455416","302788801","21.73","6.04e-7","1.82e-7","-3.8","-","52.74","1e-8","0","bin105.log"
"Aug 13 2010","2455423","303393601","22.33","6.46e-7","1.93e-7","-3.8","-","59.36","1e-8","0","bin106.log"
"Aug 20 2010","2455430","303998401","7.96","3.73e-7","1.85e-7","-3.8","-","65.85","1e-8","0","bin107.log"
"Aug 27 2010","2455437","304603201","3.98","< 4.93e-7","-","-","-","72.24","1e-8","0","bin108.log"
"Sep 03 2010","2455443","305208001","13.25","4.11e-7","1.65e-7","-3.8","-","78.53","1e-8","0","bin109.log"
"Sep 10 2010","2455450","305812801","9.49","3.42e-7","1.57e-7","-3.8","-","84.76","1e-8","0","bin110.log"
"Sep 17 2010","2455457","306417601","35.35","7.86e-7","1.84e-7","-3.8","-","90.94","1e-8","0","bin111.log"
"Sep 24 2010","2455464","307022401","157.28","9.40e-7","1.11e-7","-3.8","-","97.11","1e-8","0","bin112.log"
"Oct 01 2010","2455471","307627201","56.59","1.02e-6","1.98e-7","-3.8","-","103.29","1e-8","0","bin113.log"
"Oct 08 2010","2455478","308232001","46.23","9.01e-7","1.95e-7","-3.8","-","109.51","1e-8","0","bin114.log"
"Oct 15 2010","2455485","308836801","15.65","5.32e-7","1.90e-7","-3.8","-","115.81","1e-8","0","bin115.log"
"Oct 22 2010","2455492","309441601","44.13","8.45e-7","1.80e-7","-3.8","-","122.21","1e-8","0","bin116.log"
"Oct 29 2010","2455499","310046401","37.34","6.88e-7","1.68e-7","-3.8","-","128.74","1e-8","0","bin117.log"
"Nov 05 2010","2455506","310651201","2.87","< 3.64e-7","-","-","-","135.42","1e-8","0","bin118.log"
"Nov 12 2010","2455513","311256001","1.17","< 3.10e-7","-","-","-","142.27","1e-8","0","bin119.log"
"Nov 19 2010","2455520","311860801","1.02","< 3.19e-7","-","-","-","149.27","1e-8","0","bin120.log"
"Nov 26 2010","2455527","312465601","2.67","< 4.44e-7","-","-","-","156.42","1e-8","0","bin121.log"
"Dec 03 2010","2455534","313070401","1.42","< 3.67e-7","-","-","-","163.64","1e-8","0","bin122.log"
"Dec 10 2010","2455541","313675201","16.59","5.27e-7","1.87e-7","-3.8","-","170.67","1e-8","0","bin123.log"
"Dec 17 2010","2455548","314280001","14.18","4.54e-7","1.75e-7","-3.8","-","175.45","1e-8","0","bin124.log"
"Dec 24 2010","2455555","314884801","40.37","7.48e-7","1.73e-7","-3.8","-","171.44","1e-8","0","bin125.log"
"Dec 31 2010","2455562","315489601","28.85","7.53e-7","2.13e-7","-3.8","-","164.30","1e-8","0","bin126.log"
"Jan 07 2011","2455569","316094401","20.89","5.34e-7","1.72e-7","-3.8","-","156.78","1e-8","0","bin127.log"
"Jan 14 2011","2455576","316699201","21.68","5.41e-7","1.67e-7","-3.8","-","149.23","1e-8","0","bin128.log"
"Jan 21 2011","2455583","317304001","8.59","3.53e-7","1.66e-7","-3.8","-","141.74","1e-8","0","bin129.log"
"Jan 28 2011","2455590","317908801","19.38","4.92e-7","1.53e-7","-3.8","-","134.36","1e-8","0","bin130.log"
"Feb 04 2011","2455596","318513601","30.87","6.29e-7","1.61e-7","-3.8","-","127.11","1e-8","0","bin131.log"
"Feb 11 2011","2455603","319118401","60.02","9.26e-7","1.77e-7","-3.8","-","120.01","1e-8","0","bin132.log"
"Feb 18 2011","2455610","319723201","34.12","6.29e-7","1.52e-7","-3.8","-","113.06","1e-8","0","bin133.log"
"Feb 25 2011","2455617","320328001","53.93","7.89e-7","1.62e-7","-3.8","-","106.23","1e-8","0","bin134.log"
"Mar 04 2011","2455627","320932801","47.38","7.73e-7","1.63e-7","-3.8","-","99.53","1e-8","0","bin135.log"
"Mar 11 2011","2455634","321537601","11.25","3.88e-7","1.61e-7","-3.8","-","92.93","1e-8","0","bin136.log"
"Mar 18 2011","2455641","322142401","21.03","5.87e-7","1.81e-7","-3.8","-","86.39","1e-8","0","bin137.log"
"Mar 25 2011","2455648","322747201","14.16","6.25e-7","2.31e-7","-3.8","-","79.91","1e-8","0","bin138.log"
"Apr 01 2011","2455654","323352001","79.87","1.12e-6","1.84e-7","-3.8","-","73.44","1e-8","0","bin139.log"
"Apr 08 2011","2455661","323956801","42.5","7.97e-7","1.78e-7","-3.8","-","66.96","1e-8","0","bin140.log"
"Apr 15 2011","2455668","324561601","192.38","1.74e-6","1.70e-7","-3.8","-","60.45","1e-8","0","bin141.log"
"Apr 22 2011","2455675","325166401","135.85","1.19e-6","1.60e-7","-3.8","-","53.89","1e-8","0","bin142.log"
"Apr 29 2011","2455682","325771201","9.48","3.95e-7","1.80e-7","-3.8","-","47.24","1e-8","0","bin143.log"
"May 06 2011","2455689","326376001","19.1","5.90e-7","1.88e-7","-3.8","-","40.50","1e-8","0","bin144.log"
"May 13 2011","2455696","326980801","16.87","5.73e-7","1.94e-7","-3.8","-","33.66","1e-8","0","bin145.log"
"May 20 2011","2455703","327585601","55.37","9.97e-7","1.96e-7","-3.8","-","26.71","1e-8","0","bin146.log"
"May 27 2011","2455710","328190401","57.51","8.95e-7","1.74e-7","-3.8","-","19.66","1e-8","0","bin147.log"
"Jun 03 2011","2455717","328795201","105.66","1.23e-6","1.80e-7","-3.8","-","12.51","1e-8","0","bin148.log"
"Jun 10 2011","2455724","329400001","68.85","1.02e-6","1.82e-7","-3.8","-","5.29","1e-8","0","bin149.log"
"Jun 17 2011","2455731","330004801","60.52","9.85e-7","1.95e-7","-3.8","-","1.98","1e-8","0","bin150.log"
"Jun 24 2011","2455738","330609601","54.37","9.74e-7","2.00e-7","-3.8","-","9.26","1e-8","0","bin151.log"
"Jul 01 2011","2455745","331214401","22.53","6.50e-7","1.92e-7","-3.8","-","16.52","1e-8","0","bin152.log"
"Jul 08 2011","2455752","331819201","31.96","7.29e-7","1.85e-7","-3.8","-","23.72","1e-8","0","bin153.log"
"Jul 15 2011","2455759","332424001","17.84","5.02e-7","1.70e-7","-3.8","-","30.85","1e-8","0","bin154.log"
"Jul 22 2011","2455766","333028801","14.86","4.31e-7","1.59e-7","-3.8","-","37.87","1e-8","0","bin155.log"
"Jul 29 2011","2455773","333633601","19.13","4.78e-7","1.59e-7","-3.8","-","44.78","1e-8","0","bin156.log"
"Aug 05 2011","2455780","334238401","29.89","5.93e-7","1.60e-7","-3.8","-","51.55","1e-8","0","bin157.log"
"Aug 12 2011","2455787","334843201","7.74","3.16e-7","1.57e-7","-3.8","-","58.19","1e-8","0","bin158.log"
"Aug 19 2011","2455794","335448001","11.96","3.98e-7","1.59e-7","-3.8","-","64.71","1e-8","0","bin159.log"
"Aug 26 2011","2455801","336052801","60.45","8.86e-7","1.73e-7","-3.8","-","71.11","1e-8","0","bin160.log"
"Sep 02 2011","2455807","336657601","2.08","< 3.74e-7","-","-","-","77.42","1e-8","0","bin161.log"
"Sep 09 2011","2455814","337262401","11.79","4.17e-7","1.71e-7","-3.8","-","83.66","1e-8","0","bin162.log"
"Sep 16 2011","2455821","337867201","6.98","2.90e-7","1.51e-7","-3.8","-","89.85","1e-8","0","bin163.log"
"Sep 23 2011","2455828","338472001","18.99","4.96e-7","1.64e-7","-3.8","-","96.01","1e-8","0","bin164.log"
"Sep 30 2011","2455835","339076801","3.68","< 3.96e-7","-","-","-","102.19","1e-8","0","bin165.log"
"Oct 07 2011","2455843","339681601","0.04","< 2.30e-7","-","-","-","108.40","1e-8","0","bin166.log"
"Oct 14 2011","2455850","340286401","1.81","< 3.66e-7","-","-","-","114.68","1e-8","0","bin167.log"
"Oct 21 2011","2455857","340891201","1.04","< 3.32e-7","-","-","-","121.07","1e-8","0","bin168.log"
"Oct 28 2011","2455864","341496001","0","< 2.10e-7","-","-","-","127.57","1e-8","0","bin169.log"
"Nov 04 2011","2455870","342100801","31.97","6.50e-7","1.70e-7","-3.8","-","134.22","1e-8","0","bin170.log"
"Nov 11 2011","2455877","342705601","10.04","3.62e-7","1.68e-7","-3.8","-","141.04","1e-8","0","bin171.log"
"Nov 18 2011","2455884","343310401","11.39","3.91e-7","1.68e-7","-3.8","-","148.02","1e-8","0","bin172.log"
"Nov 25 2011","2455891","343915201","12.27","3.89e-7","1.64e-7","-3.8","-","155.14","1e-8","0","bin173.log"
"Dec 02 2011","2455899","344520001","0","< 2.27e-7","-","-","-","162.36","1e-8","0","bin174.log"
"Dec 09 2011","2455906","345124801","7.31","3.44e-7","1.81e-7","-3.8","-","169.47","1e-8","0","bin175.log"
"Dec 16 2011","2455913","345729601","12.95","4.88e-7","1.92e-7","-3.8","-","175.11","1e-8","0","bin176.log"
"Dec 23 2011","2455920","346334401","8.6","3.67e-7","1.72e-7","-3.8","-","172.57","1e-8","0","bin177.log"
"Dec 30 2011","2455927","346939201","8.45","3.12e-7","1.55e-7","-3.8","-","165.61","1e-8","0","bin178.log"
"Jan 06 2012","2455933","347544001","23.67","5.52e-7","1.66e-7","-3.8","-","158.13","1e-8","0","bin179.log"
"Jan 13 2012","2455940","348148801","36.85","6.79e-7","1.64e-7","-3.8","-","150.57","1e-8","0","bin180.log"
"Jan 20 2012","2455947","348753601","15.66","4.96e-7","1.79e-7","-3.8","-","143.06","1e-8","0","bin181.log"
"Jan 27 2012","2455954","349358401","12.3","4.51e-7","1.77e-7","-3.8","-","135.66","1e-8","0","bin182.log"
"Feb 03 2012","2455960","349963201","39.75","8.27e-7","1.96e-7","-3.8","-","128.39","1e-8","0","bin183.log"
"Feb 10 2012","2455967","350568001","12.55","4.53e-7","1.81e-7","-3.8","-","121.26","1e-8","0","bin184.log"
"Feb 17 2012","2455974","351172801","10.31","3.67e-7","1.64e-7","-3.8","-","114.28","1e-8","0","bin185.log"
"Feb 24 2012","2455981","351777601","25.25","5.61e-7","1.68e-7","-3.8","-","107.44","1e-8","0","bin186.log"
"Mar 02 2012","2455990","352382401","29.07","6.38e-7","1.70e-7","-3.8","-","100.71","1e-8","0","bin187.log"
"Mar 09 2012","2455997","352987201","76.24","9.98e-7","1.65e-7","-3.8","-","94.09","1e-8","0","bin188.log"
"Mar 16 2012","2456004","353592001","43.32","8.08e-7","1.82e-7","-3.8","-","87.55","1e-8","0","bin189.log"
"Mar 23 2012","2456011","354196801","112.16","1.45e-6","2.10e-7","-3.8","-","81.06","1e-8","0","bin190.log"
"Mar 30 2012","2456018","354801601","51.27","9.85e-7","1.94e-7","-3.8","-","74.59","1e-8","0","bin191.log"
"Apr 06 2012","2456024","355406401","31.2","7.15e-7","1.86e-7","-3.8","-","68.11","1e-8","0","bin192.log"
"Apr 13 2012","2456031","356011201","33.04","6.37e-7","1.63e-7","-3.8","-","61.61","1e-8","0","bin193.log"
"Apr 20 2012","2456038","356616001","11.08","4.51e-7","1.82e-7","-3.8","-","55.06","1e-8","0","bin194.log"
"Apr 27 2012","2456045","357220801","25.57","5.51e-7","1.57e-7","-3.8","-","48.43","1e-8","0","bin195.log"
"May 04 2012","2456053","357825601","0.56","< 3.01e-7","-","-","-","41.71","1e-8","0","bin196.log"
"May 11 2012","2456060","358430401","10.51","4.19e-7","1.83e-7","-3.8","-","34.88","1e-8","0","bin197.log"
"May 18 2012","2456067","359035201","26.63","6.84e-7","1.94e-7","-3.8","-","27.95","1e-8","0","bin198.log"
"May 25 2012","2456074","359640001","0.36","< 3.11e-7","-","-","-","20.91","1e-8","0","bin199.log"
"Jun 01 2012","2456080","360244801","6.3","2.95e-7","1.68e-7","-3.8","-","13.78","1e-8","0","bin200.log"
"Jun 08 2012","2456087","360849601","24.56","5.55e-7","1.62e-7","-3.8","-","6.58","1e-8","0","bin201.log"
"Jun 15 2012","2456094","361454401","2.37","< 3.79e-7","-","-","-","0.70","1e-8","0","bin202.log"
"Jun 22 2012","2456101","362059201","15.8","4.45e-7","1.59e-7","-3.8","-","7.97","1e-8","0","bin203.log"
"Jun 29 2012","2456108","362664001","39.61","8.82e-7","1.97e-7","-3.8","-","15.23","1e-8","0","bin204.log"
"Jul 06 2012","2456116","363268801","135.71","9.93e-7","1.24e-7","-3.8","-","22.45","1e-8","0","bin205.log"
"Jul 13 2012","2456123","363873601","19.76","6.02e-7","1.87e-7","-3.8","-","29.59","1e-8","0","bin206.log"
"Jul 20 2012","2456130","364478401","2.13","< 3.79e-7","-","-","-","36.64","1e-8","0","bin207.log"
"Jul 27 2012","2456137","365083201","8.77","3.33e-7","1.57e-7","-3.8","-","43.56","1e-8","0","bin208.log"
"Aug 03 2012","2456143","365688001","0.05","< 2.34e-7","-","-","-","50.36","1e-8","0","bin209.log"
"Aug 10 2012","2456150","366292801","21.44","5.11e-7","1.59e-7","-3.8","-","57.02","1e-8","0","bin210.log"
"Aug 17 2012","2456157","366897601","57.94","8.52e-7","1.66e-7","-3.8","-","63.56","1e-8","0","bin211.log"
"Aug 24 2012","2456164","367502401","99.11","1.15e-6","1.74e-7","-3.8","-","69.98","1e-8","0","bin212.log"
"Aug 31 2012","2456171","368107201","114.87","1.30e-6","1.80e-7","-3.8","-","76.31","1e-8","0","bin213.log"
"Sep 07 2012","2456177","368712001","154.79","1.49e-6","1.80e-7","-3.8","-","82.56","1e-8","0","bin214.log"
"Sep 21 2012","2456191","369921601","91.8","1.03e-6","1.60e-7","-3.8","-","94.92","1e-8","0","bin216.log"
"Sep 28 2012","2456198","370526401","98.6","9.44e-7","1.41e-7","-3.8","-","101.09","1e-8","0","bin217.log"
"Oct 05 2012","2456206","371131201","51.09","7.88e-7","1.62e-7","-3.8","-","107.29","1e-8","0","bin218.log"
"Oct 12 2012","2456213","371736001","12.89","4.07e-7","1.57e-7","-3.8","-","113.56","1e-8","0","bin219.log"
"Oct 19 2012","2456220","372340801","40.3","7.56e-7","1.71e-7","-3.8","-","119.92","1e-8","0","bin220.log"
"Oct 26 2012","2456227","372945601","41.53","7.95e-7","1.83e-7","-3.8","-","126.41","1e-8","0","bin221.log"
"Nov 02 2012","2456233","373550401","18.62","5.63e-7","1.85e-7","-3.8","-","133.03","1e-8","0","bin222.log"
"Nov 09 2012","2456240","374155201","83.84","1.09e-6","1.82e-7","-3.8","-","139.82","1e-8","0","bin223.log"
"Nov 16 2012","2456247","374760001","69.28","9.48e-7","1.68e-7","-3.8","-","146.77","1e-8","0","bin224.log"
"Nov 23 2012","2456254","375364801","45.28","7.66e-7","1.66e-7","-3.8","-","153.87","1e-8","0","bin225.log"
"Nov 30 2012","2456261","375969601","29.16","6.54e-7","1.75e-7","-3.8","-","161.07","1e-8","0","bin226.log"
"Dec 07 2012","2456269","376574401","61.48","1.07e-6","2.00e-7","-3.8","-","168.24","1e-8","0","bin227.log"
"Dec 14 2012","2456276","377179201","102.35","1.49e-6","2.20e-7","-3.8","-","174.45","1e-8","0","bin228.log"
"Dec 21 2012","2456283","377784001","64.04","1.16e-6","2.07e-7","-3.8","-","173.61","1e-8","0","bin229.log"
"Dec 28 2012","2456290","378388801","57.78","1.00e-6","1.92e-7","-3.8","-","166.92","1e-8","0","bin230.log"
"Jan 04 2013","2456296","378993601","188.96","1.66e-6","1.90e-7","-3.8","-","159.47","1e-8","0","bin231.log"
